GP_CODE,GP_NAME,SUB_ICB_LOCATION_CODE,SUB_ICB_LOCATION_NAME,ICB_CODE,ICB_NAME,Model_Type,Validation_MAPE,Validation_RMSE,Avg_Monthly_Forecast
F86705,LANGTHORNE SHARMA FAMILY PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,9.32314656971538,99.9864641194935,1019.6357782705169
F86707,FENCE PIECE ROAD MEDICAL CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,6.7435469163163715,171.74426227107128,2210.560500346493
F86708,CLAREMONT MEDICAL CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,20.3974351599008,338.7856360166965,1043.4982360985452
F86712,HAMPTON MEDICAL CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,4.979438475238047,54.21114328416518,794.9709687261607
F86731,ALDERSBROOK MEDICAL CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,22.196501987900866,333.7558284977412,1033.4742710291646
G83001,MANOR BROOK PMS,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,6.704347356310804,361.00344098516126,4558.321134125924
G83002,THE WESTWOOD SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,5.7074362212275025,256.04348354142854,3878.021969879375
G83004,BARNARD MEDICAL GROUP,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,15.058635124785535,646.3503362690358,4497.971750433699
G83006,THE ALBION SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,11.579361642939583,557.1903978724562,4526.662646264734
G83009,BELLEGROVE SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,10.54781911545643,831.854278332091,3347.3043535053234
G83010,NORTHUMBERLAND HEATH MED.CTR.,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,7.074751919058139,413.03918788689106,5529.587576897719
G83012,GALLIONS REACH HEALTH CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,7.197240621473037,619.9597635569125,6007.261190174114
G83013,BLACKHEATH STANDARD PMS,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,12.446423971556005,548.2854868051892,5021.343467630503
G83015,ELTHAM PALACE PMS,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,7.774359975642462,172.66483795400097,2190.05356811321
G83016,ROYAL ARSENAL MEDICAL CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,17.16101879169201,413.15840716486343,2280.839079517797
G83018,LAKESIDE MEDICAL,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,16.03397809883947,1663.2742175598667,12554.817058665054
G83019,PLUMSTEAD H/C PMS,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,7.698867805887128,447.6920623975094,5712.10198718284
G83021,VANBRUGH GROUP PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,8.575833816339246,583.1930872449004,7287.496009702941
G83025,WELLING MEDICAL PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,5.878668691539519,480.5247696528016,4063.3907735722946
G83026,TRIVENI PMS,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,6.047002191439709,195.572170619544,2364.0188779649084
G83027,EVEREST HEALTH PARTNERSHIP,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,6.526062163286316,531.8661680871818,7672.402108733019
G83028,BEXLEY GROUP PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,11.046685744873836,740.254530368995,7015.971835567817
G83029,PLAS MEDDYG SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,8.532732168944733,241.55444467006942,2272.7254535635234
G83030,ALL SAINTS MEDICAL CENTRE PMS,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,10.650194554488312,226.54933820718847,1909.7487777032927
G83031,ABBEY WOOD SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,11.148833515294843,299.2455550232134,2375.1688244466204
G83033,DR DAVIES & PARTNER,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,6.842277126933154,196.00903730262436,1967.9543200783673
G83039,ST MARKS PMS,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,8.595985696561904,287.41182028515294,3022.1019715473703
G83044,FAIRFIELD PMS,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,14.426945303956593,1022.6140528487723,7497.766585080985
G83046,BURSTED WOOD SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,6.987145091224528,291.1784898235094,3161.88417241072
G83049,LYNDHURST ROAD MEDICAL CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,9.160742793374054,754.5576655819556,7917.730132287688
G83052,BELVEDERE MEDICAL CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,15.085799453997485,863.9252082679074,5601.795777856954
G83053,BEXLEY MEDICAL GROUP,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,9.973574855515064,766.0682196480644,7521.805134684234
G83057,WOODLANDS SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,6.603193656361546,334.66629838756995,3738.4237352524547
G83058,PRIMECARE PMS (SOUTH STREET),72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,4.175513645369122,189.74826848364336,4141.508187531775
G83060,GLYNDON PMS,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,6.309931694492897,177.72978155003332,2297.4328683941435
G83062,SLADE GREEN MEDICAL CTR.,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,4.555656661749397,210.4749930474835,4356.04728547593
G83065,BURNEY STREET PMS,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,8.653597396049163,465.9475206261448,3758.8060618897616
G83067,VALENTINE HEALTH PARTNERSHIP,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,12.843067910867449,1462.2986260143139,11038.092877149787
G83628,NEW ELTHAM AND BLACKFEN MEDICAL CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,12.357219574457478,548.996446129083,3541.908436790324
G83630,RIVERSIDE SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,24.031397315702115,710.934531108528,3496.1837062390473
G83631,ABBEYSLADE PMS (DR CHAND),72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,20.280933970847524,318.1418872781037,1685.6593701867216
G83633,CONWAY PMS,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,14.937903368792913,206.07256477073582,1296.0279779614555
G83635,WAVERLEY PMS,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,14.445675654938798,195.51959477362536,1388.9829303031013
G83641,PLUMBRIDGE MEDICAL CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,15.512632679736546,291.9655680400296,2031.388234772972
G83642,CRAYFORD TOWN SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,21.152621381275974,800.7579569738128,4113.514964468599
G83647,PLUMSTEAD AND WICKHAM LANE SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,10.558146435959413,249.02068081523106,1947.815158832894
G83651,WOODLANDS SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,8.81427595467682,194.16910573763917,1810.1542020280951
G83654,BANNOCKBURN SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,14.918954162197986,449.7617051756635,1464.6560247826453
G83673,ELMSTEAD MEDICAL CLINIC,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,3.0489771633731757,95.31508309512779,2254.664153188565
G83680,ELTHAM MEDICAL PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,5.662517266944433,545.271001934425,8738.369554784817
G84001,SOUTH VIEW PARTNERSHIP,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,10.251215436793693,624.6385820144053,3800.1325996372198
G84002,DYSART SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,6.738405957412033,239.11134849552343,3260.2577259476366
G84003,LINKS MEDICAL PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,14.17559057930038,719.4338490641011,6088.548630514509
G84004,STOCK HILL SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,10.073246042072743,302.02494115909104,2226.837995248996
G84005,DERRY DOWNS SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,9.123705516516354,151.63638348039942,1684.099044638987
G84006,SUMMERCROFT SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,15.431925583990083,373.39215808309086,2657.526302125121
G84008,MANOR ROAD SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,8.71967370191431,173.643413643975,1513.1636451871711
G84009,FAMILY SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,7.917107344644163,173.49174926383648,1474.6770355139085
G84010,THE CHISLEHURST PARTNERSHIP,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,10.455300238750391,1102.6926583018796,7181.284571036874
G84011,EDEN PARK SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,9.482315058236024,248.7695685790752,2246.4887858783213
G84013,ST MARY CRAY PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,9.719372750856365,123.65105532140004,1079.623636413563
G84015,STATION ROAD SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,15.453592376322714,424.94713963298847,2240.882160497143
G84016,LONDON LANE CLINIC,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,8.926974797239676,649.920598628934,3744.6819689584413
G84017,ADDINGTON ROAD SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,9.123087492618065,420.23107950959565,3182.5849135427943
G84019,BROOMWOOD HEALTH CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,7.69369597206581,311.785037014676,3112.964422316447
G84020,CHELSFIELD SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,19.16799561122725,431.6070301629064,2373.9431534853097
G84023,SOUTHBOROUGH LANE SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,8.260202893149076,340.4747633870897,3492.896679454129
G84024,BROMLEY COMMON PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,10.46530518652778,264.2730280571889,2154.345839906248
G84025,THE PARK PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,7.552872053651051,206.76776949465295,2564.3789607120802
G84027,ELM HOUSE SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,16.46147843388751,1765.1187516556604,5163.44683766207
G84028,ST JAMES' PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,9.683095409809555,214.14260759120927,2132.4957809825287
G84029,ROBIN HOOD SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,6.555443058896299,99.64870271244847,1250.6279224011596
G84032,KNOLL MEDICAL PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,11.861341024250216,537.0994946912203,3800.3361536217267
G84033,PICKHURST SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,4.994417797564077,214.60252942762315,2994.741359346386
G84035,TUDOR WAY SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,17.47840022445589,374.5869115954189,2348.1300603028926
G84039,NORHEADS LANE SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,12.552768534367754,130.07785214235938,972.7737038130175
G84040,BALLATER SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,7.509916346551976,284.6401554286012,3055.49776835185
G84041,GILLMANS ROAD SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,17.225139938021336,165.97499953812795,813.7433083631204
G84604,HIGHLAND ROAD SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,11.072473975951974,266.4443175609073,1977.2528053897577
G84607,WICKHAM PARK SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,15.980232896480087,258.13843699456777,1693.4475561243896
G84609,BANK HOUSE SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,10.764830731799755,162.1958394635404,1328.609619746766
G84621,WHITEHOUSE SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,21.76830661968365,369.79437627306334,976.647561264636
G84624,ANERLEY SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,10.127136289399404,66.95901242458136,659.4331975503749
G84625,OAKFIELD SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,9.473949585111798,313.72528437802674,2167.6577724249896
G84627,GREEN STREET GREEN MED CT,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,15.368454198490463,308.89504191009746,2148.407654581891
G84630,CRESCENT SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,6.127838879694373,65.89224412856491,841.9838737841666
G85001,FOREST HILL GROUP PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,8.530971911191621,262.1355699000101,2897.921150686036
G85002,STREATHAM HIGH PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,21.72343162471663,1881.9392373028986,10537.15467703365
G85004,MODALITY LEWISHAM (ML),72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,7.522019582034272,949.9763656992869,11607.859789055605
G85006,THE ACORN & GAUMONT HOUSE SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,21.08049713638576,577.7367216697362,3053.3619872400486
G85011,CLAPHAM FAMILY PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,6.321635557798825,643.9822865039984,8134.65509866572
G85014,STREATHAM COMMON PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,13.754342109658548,435.9916470744496,3444.061747014241
G85015,THE QRP SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,12.219216410677618,222.55900730498576,1422.8145308366384
G85016,HERNE HILL GROUP PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,8.287027963607235,595.3723156728338,6058.1034272670995
G85019,TRAFALGAR SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,13.064869547965015,130.10506872919782,991.6544439906875
G85021,PRENTIS MEDICAL CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,12.100105471296374,196.11028888024734,1731.259029484797
G85022,NORTH WOOD GROUP PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,6.657954724224245,326.073426878135,4546.172714387208
G85023,LEWISHAM MEDICAL CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,9.750909005544592,405.84740343294254,4031.861399340014
G85024,SYDENHAM GREEN GROUP PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,9.128469090905478,337.69807319804625,3331.7176405670707
G85025,BRIXTON HILL GROUP PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,7.658852102608462,350.83328287301714,3989.2460274581213
G85026,CLIFTON RISE FAMILY PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,6.316601977071758,107.30614833206029,1398.2572165599138
G85028,STOCKWELL GROUP PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,15.180499539180556,834.6069235200073,6300.658814365607
